+---------------------+---------------------------------------------------------+---------------------+---------------------+------------+
| id                  | TARTGET_PATH                                            | create_time         | goods_id            | CLUSTER_ID |
| 1724707662175510530 | gromacs-2020.3-hpcx_gcc_7.3.1_dtk21.04.tar              | 2023-11-15 16:35:25 | 1724707683414224898 | 11112      |
| 1724765448544559105 | bowtie2-2.3.5.1-none.tar                                | 2023-11-15 20:25:02 | 1724765622061674498 | 11112      |
| 1724765449672826882 | bowtie2-2.4.4-none.tar                                  | 2023-11-15 20:25:02 | 1724765622061674498 | 11112      |
| 1724765451627372546 | bowtie2-2.5.1-none.tar                                  | 2023-11-15 20:25:03 | 1724765622061674498 | 11112      |
| 1724765452852109313 | crest-2.12-none.tar                                     | 2023-11-15 20:25:03 | 1724765626553774081 | 11112      |
| 1724765453951016961 | ctk-1.1.4-none.tar                                      | 2023-11-15 20:25:03 | 1724765629129076738 | 11112      |
| 1724765455049924609 | diamond-2.1.8-none.tar                                  | 2023-11-15 20:25:04 | 1724765631695990786 | 11112      |
| 1724765456291438594 | fastp-0.19.10-gcc731.tar                                | 2023-11-15 20:25:04 | 1724765634334208002 | 11112      |
| 1724765457453260802 | fastphase-1.4.8-none.tar                                | 2023-11-15 20:25:04 | 1724765636926287874 | 11112      |
| 1724765458585722882 | fastq_multx-1.03-gcc731.tar                             | 2023-11-15 20:25:05 | 1724765639543533570 | 11112      |
| 1724765459764322305 | fasttree-2.1.11-gcc731.tar                              | 2023-11-15 20:25:05 | 1724765642240471042 | 11112      |
| 1724765460951310338 | fastx_toolkit-0.0.14-gcc485.tar                         | 2023-11-15 20:25:05 | 1724765644849328130 | 11112      |
| 1724765462792609793 | featurecounts-2.0.6-gcc731.tar                          | 2023-11-15 20:25:06 | 1724765647453990913 | 11112      |
